app_name,store,rating,date,review_text,version,source_url
카카오뱅크,sample,5,2025-10-13,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.0.0,sample_generated
슈퍼SOL,sample,1,2026-03-31,[인증] OTP 인증이 자꾸 시간 초과돼서 처음부터 다시 해야 합니다.,2.0.0,sample_generated
하나원큐,sample,2,2026-03-03,[투자] 투자 메뉴가 한눈에 안 들어와요. 정리가 필요해요.,1.0.0,sample_generated
우리WON뱅킹,sample,2,2026-03-07,[인증] OTP 인증이 자꾸 시간 초과돼서 처음부터 다시 해야 합니다.,1.1.0,sample_generated
카카오뱅크,sample,3,2026-05-05,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,1.1.0,sample_generated
하나원큐,sample,2,2026-02-05,[송금] 이체 한도 설정이 헷갈려요. 안내가 더 필요합니다.,2.0.0,sample_generated
KB스타뱅킹,sample,3,2026-05-22,[혜택] 혜택이 다양해서 좋아요. 적립 쏠쏠합니다.,1.1.2,sample_generated
KB스타뱅킹,sample,2,2025-11-06,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.0.0,sample_generated
토스,sample,3,2026-01-28,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.1.0,sample_generated
하나원큐,sample,2,2026-02-09,[송금] 이체 한도 설정이 헷갈려요. 안내가 더 필요합니다.,1.1.2,sample_generated
KB스타뱅킹,sample,4,2026-01-11,[투자] 펀드 가입 과정이 직관적이라 좋았습니다.,1.1.0,sample_generated
우리WON뱅킹,sample,1,2025-10-26,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.2.0,sample_generated
슈퍼SOL,sample,1,2026-03-01,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,2.0.0,sample_generated
카카오뱅크,sample,2,2026-01-03,[오류] 업데이트 후 자꾸 강제 종료됩니다.,2.0.0,sample_generated
토스,sample,1,2025-10-18,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.2.0,sample_generated
하나원큐,sample,4,2026-05-05,[투자] 투자 수익률 화면이 자주 갱신이 안 돼요.,1.2.0,sample_generated
슈퍼SOL,sample,3,2026-04-21,[로그인] 앱 켜면 로그인 화면에서 멈춰서 진입이 안 됩니다.,1.2.0,sample_generated
하나원큐,sample,3,2026-03-31,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,2.0.0,sample_generated
슈퍼SOL,sample,3,2026-04-06,[문의성] 이체 수수료는 어떻게 면제받나요? 안내 부탁드립니다.,1.0.0,sample_generated
KB스타뱅킹,sample,4,2025-12-16,[문의성] 이체 수수료는 어떻게 면제받나요? 안내 부탁드립니다.,1.1.2,sample_generated
슈퍼SOL,sample,3,2026-01-25,[UX] 메뉴가 너무 많아서 원하는 기능 찾기 어려워요.,2.0.0,sample_generated
카카오뱅크,sample,2,2025-11-14,[송금] 송금은 편한데 가끔 지연될 때가 있어요.,2.0.0,sample_generated
토스,sample,1,2025-10-22,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,2.0.0,sample_generated
카카오뱅크,sample,5,2026-03-11,[혜택] 혜택이 다양해서 좋아요. 적립 쏠쏠합니다.,2.0.0,sample_generated
카카오뱅크,sample,3,2025-12-14,[UX] 메뉴가 너무 많아서 원하는 기능 찾기 어려워요.,1.1.2,sample_generated
하나원큐,sample,4,2025-12-10,[UX] 메뉴가 너무 많아서 원하는 기능 찾기 어려워요.,1.2.0,sample_generated
KB스타뱅킹,sample,2,2026-02-15,[문의성] 카드 재발급은 앱에서 어디서 하나요?,1.0.0,sample_generated
우리WON뱅킹,sample,4,2026-05-02,[문의성] 이체 수수료는 어떻게 면제받나요? 안내 부탁드립니다.,1.0.0,sample_generated
우리WON뱅킹,sample,3,2025-10-22,[인증] 본인 인증 단계에서 계속 실패합니다. 너무 번거로워요.,1.1.2,sample_generated
카카오뱅크,sample,4,2025-12-02,[송금] 이체 한도 설정이 헷갈려요. 안내가 더 필요합니다.,2.0.0,sample_generated
KB스타뱅킹,sample,1,2025-11-08,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,1.1.0,sample_generated
카카오뱅크,sample,1,2026-05-01,[인증] OTP 인증이 자꾸 시간 초과돼서 처음부터 다시 해야 합니다.,1.1.0,sample_generated
슈퍼SOL,sample,2,2026-03-12,[투자] 펀드 가입 과정이 직관적이라 좋았습니다.,1.2.0,sample_generated
슈퍼SOL,sample,1,2025-10-15,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.0.0,sample_generated
우리WON뱅킹,sample,2,2025-12-03,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.2.0,sample_generated
하나원큐,sample,5,2026-03-04,[긍정] 업데이트되면서 훨씬 쓰기 좋아졌어요. 추천합니다.,1.2.0,sample_generated
우리WON뱅킹,sample,5,2025-11-13,[긍정] 업데이트되면서 훨씬 쓰기 좋아졌어요. 추천합니다.,1.1.2,sample_generated
하나원큐,sample,2,2026-04-30,[로그인] 앱 켜면 로그인 화면에서 멈춰서 진입이 안 됩니다.,1.1.2,sample_generated
슈퍼SOL,sample,3,2025-10-11,[속도] 조회할 때 로딩이 너무 길어요. 개선 부탁드립니다.,2.0.0,sample_generated
하나원큐,sample,4,2026-01-16,[혜택] 혜택이 다양해서 좋아요. 적립 쏠쏠합니다.,1.0.0,sample_generated
슈퍼SOL,sample,2,2026-05-14,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,2.0.0,sample_generated
하나원큐,sample,3,2026-02-04,[문의성] 이체 수수료는 어떻게 면제받나요? 안내 부탁드립니다.,1.0.0,sample_generated
토스,sample,2,2026-04-13,[문의성] 해외 결제 등록 방법이 궁금합니다.,1.2.0,sample_generated
하나원큐,sample,3,2026-03-06,[혜택] 혜택이 다양해서 좋아요. 적립 쏠쏠합니다.,1.1.0,sample_generated
카카오뱅크,sample,3,2026-01-29,[UX] 디자인은 깔끔한데 동선이 복잡합니다.,1.0.0,sample_generated
우리WON뱅킹,sample,5,2026-02-11,[긍정] 업데이트되면서 훨씬 쓰기 좋아졌어요. 추천합니다.,1.0.0,sample_generated
카카오뱅크,sample,4,2026-02-10,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,1.1.0,sample_generated
슈퍼SOL,sample,1,2026-04-08,[속도] 앱이 너무 느려요. 화면 전환할 때마다 한참 기다립니다.,2.0.0,sample_generated
토스,sample,1,2026-01-12,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.2.0,sample_generated
토스,sample,4,2025-10-16,[송금] 송금 즐겨찾기 기능이 편리하네요.,2.0.0,sample_generated
토스,sample,1,2025-12-21,[오류] 특정 화면에서 계속 오류 코드가 떠요.,1.0.0,sample_generated
슈퍼SOL,sample,2,2026-02-10,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,1.2.0,sample_generated
토스,sample,5,2026-03-10,[긍정] 업데이트되면서 훨씬 쓰기 좋아졌어요. 추천합니다.,1.0.0,sample_generated
KB스타뱅킹,sample,4,2026-04-09,[투자] 투자 수익률 화면이 자주 갱신이 안 돼요.,1.1.0,sample_generated
KB스타뱅킹,sample,2,2026-03-07,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,2.0.0,sample_generated
우리WON뱅킹,sample,2,2026-04-28,[인증] 공동인증서 등록이 안 돼서 진행이 막혀요.,1.2.0,sample_generated
KB스타뱅킹,sample,1,2026-03-26,[보안우려] 보안이 걱정돼요. 알 수 없는 접속 알림이 왔어요.,1.1.2,sample_generated
슈퍼SOL,sample,4,2026-04-18,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.0.0,sample_generated
슈퍼SOL,sample,2,2026-06-08,[인증] 공동인증서 등록이 안 돼서 진행이 막혀요.,1.1.0,sample_generated
우리WON뱅킹,sample,3,2026-02-25,[문의성] 카드 재발급은 앱에서 어디서 하나요?,1.0.0,sample_generated
KB스타뱅킹,sample,1,2026-05-14,[로그인] 앱 켜면 로그인 화면에서 멈춰서 진입이 안 됩니다.,1.2.0,sample_generated
KB스타뱅킹,sample,5,2025-10-20,[긍정] 하나의 앱으로 다 되니까 정말 편해요.,1.0.0,sample_generated
하나원큐,sample,2,2026-02-24,[속도] 조회할 때 로딩이 너무 길어요. 개선 부탁드립니다.,2.0.0,sample_generated
우리WON뱅킹,sample,5,2026-04-02,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.0.0,sample_generated
카카오뱅크,sample,3,2026-03-13,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.2.0,sample_generated
우리WON뱅킹,sample,4,2026-03-22,[투자] 투자 메뉴가 한눈에 안 들어와요. 정리가 필요해요.,2.0.0,sample_generated
토스,sample,2,2025-10-03,[오류] 특정 화면에서 계속 오류 코드가 떠요.,1.1.0,sample_generated
하나원큐,sample,4,2025-10-22,[송금] 이체 한도 설정이 헷갈려요. 안내가 더 필요합니다.,1.1.0,sample_generated
토스,sample,4,2026-04-27,[UX] 디자인은 깔끔한데 동선이 복잡합니다.,1.0.0,sample_generated
카카오뱅크,sample,1,2026-05-05,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.2.0,sample_generated
카카오뱅크,sample,2,2025-11-21,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.1.2,sample_generated
KB스타뱅킹,sample,2,2026-04-25,[로그인] 앱 켜면 로그인 화면에서 멈춰서 진입이 안 됩니다.,2.0.0,sample_generated
토스,sample,3,2026-02-16,[인증] 공동인증서 등록이 안 돼서 진행이 막혀요.,1.2.0,sample_generated
우리WON뱅킹,sample,2,2026-05-13,[UX] 디자인은 깔끔한데 동선이 복잡합니다.,2.0.0,sample_generated
우리WON뱅킹,sample,5,2026-06-04,[긍정] 하나의 앱으로 다 되니까 정말 편해요.,1.0.0,sample_generated
슈퍼SOL,sample,3,2025-10-22,[송금] 송금 즐겨찾기 기능이 편리하네요.,1.0.0,sample_generated
KB스타뱅킹,sample,5,2026-05-30,[긍정] 업데이트되면서 훨씬 쓰기 좋아졌어요. 추천합니다.,1.0.0,sample_generated
하나원큐,sample,3,2026-05-15,[보안우려] 보안이 걱정돼요. 알 수 없는 접속 알림이 왔어요.,1.1.2,sample_generated
KB스타뱅킹,sample,1,2026-02-14,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.2.0,sample_generated
토스,sample,1,2026-03-08,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,1.1.2,sample_generated
KB스타뱅킹,sample,4,2026-04-28,[송금] 이체 한도 설정이 헷갈려요. 안내가 더 필요합니다.,2.0.0,sample_generated
슈퍼SOL,sample,3,2026-02-23,[혜택] 혜택이 다양해서 좋아요. 적립 쏠쏠합니다.,1.1.0,sample_generated
슈퍼SOL,sample,2,2025-12-31,[속도] 실행 속도가 느리고 자주 버벅거려요.,1.1.0,sample_generated
슈퍼SOL,sample,3,2026-03-15,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.0.0,sample_generated
하나원큐,sample,3,2025-11-05,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,1.1.2,sample_generated
카카오뱅크,sample,2,2026-02-11,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.0.0,sample_generated
슈퍼SOL,sample,3,2025-10-29,[UX] 디자인은 깔끔한데 동선이 복잡합니다.,2.0.0,sample_generated
슈퍼SOL,sample,2,2026-01-31,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.0.0,sample_generated
KB스타뱅킹,sample,1,2026-04-06,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,2.0.0,sample_generated
하나원큐,sample,3,2025-10-08,[문의성] 해외 결제 등록 방법이 궁금합니다.,2.0.0,sample_generated
KB스타뱅킹,sample,2,2026-06-08,[속도] 실행 속도가 느리고 자주 버벅거려요.,1.1.0,sample_generated
우리WON뱅킹,sample,2,2026-03-15,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.2.0,sample_generated
하나원큐,sample,4,2026-01-30,[긍정] 업데이트되면서 훨씬 쓰기 좋아졌어요. 추천합니다.,1.1.2,sample_generated
슈퍼SOL,sample,3,2026-04-01,[투자] 투자 수익률 화면이 자주 갱신이 안 돼요.,1.1.0,sample_generated
우리WON뱅킹,sample,3,2026-03-05,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,1.1.0,sample_generated
우리WON뱅킹,sample,5,2026-01-01,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.2.0,sample_generated
우리WON뱅킹,sample,4,2026-02-26,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.1.0,sample_generated
KB스타뱅킹,sample,3,2026-04-05,[문의성] 해외 결제 등록 방법이 궁금합니다.,1.1.0,sample_generated
KB스타뱅킹,sample,1,2025-11-05,[로그인] 로그인이 자꾸 안 돼요. 비밀번호 맞는데 오류만 떠요.,1.1.2,sample_generated
하나원큐,sample,4,2025-12-05,[긍정] 하나의 앱으로 다 되니까 정말 편해요.,1.1.2,sample_generated
하나원큐,sample,2,2026-06-01,[UX] 메뉴가 너무 많아서 원하는 기능 찾기 어려워요.,1.2.0,sample_generated
슈퍼SOL,sample,1,2026-06-05,[로그인] 앱 켜면 로그인 화면에서 멈춰서 진입이 안 됩니다.,1.2.0,sample_generated
슈퍼SOL,sample,2,2026-01-05,[송금] 송금은 편한데 가끔 지연될 때가 있어요.,1.1.0,sample_generated
슈퍼SOL,sample,2,2026-06-03,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,1.1.2,sample_generated
하나원큐,sample,1,2026-03-02,[속도] 앱이 너무 느려요. 화면 전환할 때마다 한참 기다립니다.,1.1.2,sample_generated
우리WON뱅킹,sample,3,2026-04-23,[UX] 디자인은 깔끔한데 동선이 복잡합니다.,2.0.0,sample_generated
우리WON뱅킹,sample,1,2026-04-23,[오류] 결제하다가 앱이 튕겨서 두 번 결제될 뻔했어요.,1.1.0,sample_generated
KB스타뱅킹,sample,4,2025-12-17,[혜택] 혜택이 다양해서 좋아요. 적립 쏠쏠합니다.,2.0.0,sample_generated
슈퍼SOL,sample,4,2026-03-12,[UX] 디자인은 깔끔한데 동선이 복잡합니다.,1.0.0,sample_generated
토스,sample,3,2025-10-19,[투자] 투자 수익률 화면이 자주 갱신이 안 돼요.,1.0.0,sample_generated
하나원큐,sample,3,2026-02-19,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,1.1.2,sample_generated
카카오뱅크,sample,4,2025-10-29,[문의성] 이체 수수료는 어떻게 면제받나요? 안내 부탁드립니다.,1.2.0,sample_generated
슈퍼SOL,sample,5,2025-12-31,[긍정] 업데이트되면서 훨씬 쓰기 좋아졌어요. 추천합니다.,1.1.2,sample_generated
KB스타뱅킹,sample,3,2026-06-02,[문의성] 해외 결제 등록 방법이 궁금합니다.,1.1.2,sample_generated
카카오뱅크,sample,2,2025-10-19,[보안우려] 비밀번호 변경 안내가 자주 와서 불안합니다.,1.2.0,sample_generated
토스,sample,3,2026-06-05,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.1.2,sample_generated
우리WON뱅킹,sample,4,2025-11-20,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.1.2,sample_generated
하나원큐,sample,2,2026-06-04,[속도] 앱이 너무 느려요. 화면 전환할 때마다 한참 기다립니다.,1.1.0,sample_generated
우리WON뱅킹,sample,2,2026-02-19,[속도] 앱이 너무 느려요. 화면 전환할 때마다 한참 기다립니다.,2.0.0,sample_generated
하나원큐,sample,3,2026-05-04,[로그인] 로그인이 자꾸 안 돼요. 비밀번호 맞는데 오류만 떠요.,1.2.0,sample_generated
카카오뱅크,sample,3,2025-11-30,[송금] 송금 즐겨찾기 기능이 편리하네요.,2.0.0,sample_generated
카카오뱅크,sample,2,2026-04-28,[속도] 실행 속도가 느리고 자주 버벅거려요.,1.1.2,sample_generated
하나원큐,sample,1,2026-02-03,[로그인] 로그인이 자꾸 안 돼요. 비밀번호 맞는데 오류만 떠요.,1.1.0,sample_generated
카카오뱅크,sample,3,2026-02-13,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.0.0,sample_generated
우리WON뱅킹,sample,4,2026-01-02,[혜택] 이벤트 혜택 챙기는 재미가 있네요.,1.1.0,sample_generated
KB스타뱅킹,sample,1,2026-01-11,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.0.0,sample_generated
카카오뱅크,sample,3,2026-01-17,[투자] 투자 메뉴가 한눈에 안 들어와요. 정리가 필요해요.,1.0.0,sample_generated
우리WON뱅킹,sample,2,2026-02-10,[송금] 송금 즐겨찾기 기능이 편리하네요.,1.1.0,sample_generated
슈퍼SOL,sample,4,2025-12-03,[송금] 이체 한도 설정이 헷갈려요. 안내가 더 필요합니다.,2.0.0,sample_generated
KB스타뱅킹,sample,1,2025-12-09,[오류] 특정 화면에서 계속 오류 코드가 떠요.,1.1.0,sample_generated
우리WON뱅킹,sample,5,2025-12-19,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.1.2,sample_generated
토스,sample,4,2026-03-03,[문의성] 이체 수수료는 어떻게 면제받나요? 안내 부탁드립니다.,1.0.0,sample_generated
우리WON뱅킹,sample,3,2025-12-25,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.0.0,sample_generated
토스,sample,3,2025-11-27,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,1.1.0,sample_generated
슈퍼SOL,sample,3,2025-12-03,[혜택] 이벤트 혜택 챙기는 재미가 있네요.,2.0.0,sample_generated
슈퍼SOL,sample,3,2026-02-28,[속도] 실행 속도가 느리고 자주 버벅거려요.,2.0.0,sample_generated
슈퍼SOL,sample,3,2026-05-07,[문의성] 해외 결제 등록 방법이 궁금합니다.,1.0.0,sample_generated
토스,sample,4,2025-10-21,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.0.0,sample_generated
토스,sample,2,2025-11-24,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.1.2,sample_generated
카카오뱅크,sample,2,2026-01-04,[인증] 공동인증서 등록이 안 돼서 진행이 막혀요.,1.0.0,sample_generated
하나원큐,sample,2,2026-01-02,[보안우려] 비밀번호 변경 안내가 자주 와서 불안합니다.,1.0.0,sample_generated
토스,sample,1,2026-04-30,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.1.0,sample_generated
KB스타뱅킹,sample,2,2025-10-03,[인증] 공동인증서 등록이 안 돼서 진행이 막혀요.,1.0.0,sample_generated
카카오뱅크,sample,5,2026-05-12,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.1.0,sample_generated
KB스타뱅킹,sample,1,2025-11-10,[로그인] 로그인이 자꾸 안 돼요. 비밀번호 맞는데 오류만 떠요.,1.1.2,sample_generated
카카오뱅크,sample,4,2025-11-15,[송금] 송금 즐겨찾기 기능이 편리하네요.,1.0.0,sample_generated
우리WON뱅킹,sample,2,2025-12-25,[UX] 디자인은 깔끔한데 동선이 복잡합니다.,1.0.0,sample_generated
슈퍼SOL,sample,3,2026-05-16,[투자] 투자 수익률 화면이 자주 갱신이 안 돼요.,1.2.0,sample_generated
하나원큐,sample,3,2026-04-16,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.2.0,sample_generated
토스,sample,2,2025-12-03,[속도] 조회할 때 로딩이 너무 길어요. 개선 부탁드립니다.,1.1.0,sample_generated
우리WON뱅킹,sample,4,2026-05-11,[UX] 메뉴가 너무 많아서 원하는 기능 찾기 어려워요.,1.2.0,sample_generated
슈퍼SOL,sample,3,2026-06-04,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,1.2.0,sample_generated
토스,sample,3,2026-06-01,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.1.2,sample_generated
카카오뱅크,sample,2,2026-01-16,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.1.2,sample_generated
슈퍼SOL,sample,2,2026-02-02,[투자] 펀드 가입 과정이 직관적이라 좋았습니다.,1.0.0,sample_generated
슈퍼SOL,sample,3,2026-05-15,[투자] 펀드 가입 과정이 직관적이라 좋았습니다.,2.0.0,sample_generated
KB스타뱅킹,sample,2,2026-05-22,[속도] 실행 속도가 느리고 자주 버벅거려요.,1.0.0,sample_generated
토스,sample,2,2026-02-24,[보안우려] 보안이 걱정돼요. 알 수 없는 접속 알림이 왔어요.,1.0.0,sample_generated
하나원큐,sample,3,2026-01-05,[투자] 투자 수익률 화면이 자주 갱신이 안 돼요.,1.1.2,sample_generated
토스,sample,3,2026-02-22,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.2.0,sample_generated
슈퍼SOL,sample,2,2025-10-28,[보안우려] 보안이 걱정돼요. 알 수 없는 접속 알림이 왔어요.,2.0.0,sample_generated
토스,sample,3,2026-04-24,[혜택] 이벤트 혜택 챙기는 재미가 있네요.,1.0.0,sample_generated
카카오뱅크,sample,3,2026-01-23,[속도] 실행 속도가 느리고 자주 버벅거려요.,1.0.0,sample_generated
하나원큐,sample,1,2026-05-30,[로그인] 지문 로그인 등록했는데 매번 풀려서 다시 해야 해요.,2.0.0,sample_generated
우리WON뱅킹,sample,1,2026-02-03,[속도] 조회할 때 로딩이 너무 길어요. 개선 부탁드립니다.,1.0.0,sample_generated
슈퍼SOL,sample,1,2025-10-28,[오류] 결제하다가 앱이 튕겨서 두 번 결제될 뻔했어요.,1.1.2,sample_generated
KB스타뱅킹,sample,2,2026-03-27,[송금] 송금은 편한데 가끔 지연될 때가 있어요.,1.1.0,sample_generated
카카오뱅크,sample,2,2026-01-12,[보안우려] 보안이 걱정돼요. 알 수 없는 접속 알림이 왔어요.,2.0.0,sample_generated
하나원큐,sample,4,2025-12-11,[투자] 투자 수익률 화면이 자주 갱신이 안 돼요.,1.0.0,sample_generated
우리WON뱅킹,sample,2,2026-05-02,[투자] 펀드 가입 과정이 직관적이라 좋았습니다.,2.0.0,sample_generated
우리WON뱅킹,sample,3,2026-01-21,[인증] 공동인증서 등록이 안 돼서 진행이 막혀요.,1.1.2,sample_generated
우리WON뱅킹,sample,5,2026-02-22,[긍정] 하나의 앱으로 다 되니까 정말 편해요.,1.0.0,sample_generated
토스,sample,3,2026-03-19,[문의성] 이체 수수료는 어떻게 면제받나요? 안내 부탁드립니다.,1.0.0,sample_generated
슈퍼SOL,sample,2,2026-06-08,[속도] 실행 속도가 느리고 자주 버벅거려요.,1.1.2,sample_generated
카카오뱅크,sample,4,2026-04-06,[UX] 글씨가 작고 버튼 위치가 불편해요.,1.2.0,sample_generated
KB스타뱅킹,sample,1,2026-02-11,[보안우려] 개인정보 처리 방식이 명확하지 않은 것 같아요.,1.1.2,sample_generated
우리WON뱅킹,sample,3,2026-01-21,[속도] 실행 속도가 느리고 자주 버벅거려요.,1.1.0,sample_generated
토스,sample,1,2026-03-27,[오류] 결제하다가 앱이 튕겨서 두 번 결제될 뻔했어요.,1.1.2,sample_generated
토스,sample,3,2026-06-06,[문의성] 해외 결제 등록 방법이 궁금합니다.,1.1.2,sample_generated
우리WON뱅킹,sample,1,2025-11-17,[오류] 결제하다가 앱이 튕겨서 두 번 결제될 뻔했어요.,1.1.0,sample_generated
슈퍼SOL,sample,4,2025-10-05,[투자] 펀드 가입 과정이 직관적이라 좋았습니다.,1.0.0,sample_generated
카카오뱅크,sample,4,2025-10-06,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,2.0.0,sample_generated
우리WON뱅킹,sample,3,2026-05-29,[인증] 본인 인증 단계에서 계속 실패합니다. 너무 번거로워요.,1.1.2,sample_generated
슈퍼SOL,sample,1,2026-04-03,[인증] 본인 인증 단계에서 계속 실패합니다. 너무 번거로워요.,1.0.0,sample_generated
하나원큐,sample,2,2026-05-22,[로그인] 로그인이 자꾸 안 돼요. 비밀번호 맞는데 오류만 떠요.,1.0.0,sample_generated
우리WON뱅킹,sample,1,2026-03-30,[속도] 앱이 너무 느려요. 화면 전환할 때마다 한참 기다립니다.,2.0.0,sample_generated
슈퍼SOL,sample,2,2026-03-02,[보안우려] 보안이 걱정돼요. 알 수 없는 접속 알림이 왔어요.,1.1.0,sample_generated
KB스타뱅킹,sample,3,2025-10-20,[보안우려] 비밀번호 변경 안내가 자주 와서 불안합니다.,1.2.0,sample_generated
우리WON뱅킹,sample,3,2026-03-05,[인증] 공동인증서 등록이 안 돼서 진행이 막혀요.,1.2.0,sample_generated
슈퍼SOL,sample,1,2026-05-14,[속도] 앱이 너무 느려요. 화면 전환할 때마다 한참 기다립니다.,1.2.0,sample_generated
슈퍼SOL,sample,2,2026-01-23,[인증] 본인 인증 단계에서 계속 실패합니다. 너무 번거로워요.,1.1.2,sample_generated
슈퍼SOL,sample,4,2025-12-17,[혜택] 포인트 혜택은 좋은데 조건이 좀 복잡해요.,1.2.0,sample_generated
슈퍼SOL,sample,5,2026-03-13,[긍정] 전반적으로 편리하고 만족스러워요. 잘 쓰고 있습니다.,1.1.2,sample_generated
슈퍼SOL,sample,3,2026-02-22,[문의성] 카드 재발급은 앱에서 어디서 하나요?,1.2.0,sample_generated
하나원큐,sample,1,2025-12-03,[오류] 결제하다가 앱이 튕겨서 두 번 결제될 뻔했어요.,1.2.0,sample_generated
하나원큐,sample,1,2026-03-01,[오류] 결제하다가 앱이 튕겨서 두 번 결제될 뻔했어요.,1.2.0,sample_generated
우리WON뱅킹,sample,2,2025-12-14,[보안우려] 비밀번호 변경 안내가 자주 와서 불안합니다.,1.1.2,sample_generated
토스,sample,2,2025-12-04,[속도] 실행 속도가 느리고 자주 버벅거려요.,2.0.0,sample_generated
하나원큐,sample,2,2025-12-22,[인증] 본인 인증 단계에서 계속 실패합니다. 너무 번거로워요.,1.2.0,sample_generated
토스,sample,1,2026-05-15,[오류] 업데이트 후 자꾸 강제 종료됩니다.,1.2.0,sample_generated
